State_Value,Action,Reward,Next_State_Value,Gamma
6.528348070611728,0,6.92,9.381539177926562,0.9065217695242532
11.993805146165453,1,-5.0,16.9035064541137,0.8946697695297846
5.064348754909686,3,-5.0,6.045845838036308,0.9196571789413348
12.07694600607396,2,-1.27,5.028711791350636,0.9086954452897975
6.836555332443301,1,3.5,10.69264591728144,0.9542075708860588
12.72114817715158,2,0.24,21.29302641083856,0.9123720209601668
9.254063610236663,3,-4.92,15.751583608625447,0.8528033405117725
5.116272380512589,1,-5.0,11.161775639914726,0.8335691809462632
9.62155144337226,2,3.74,15.846500230009942,0.9179530830697744
6.815666099363578,1,-3.09,8.973930514497557,0.980959692730342
6.297111854282797,3,-1.58,7.927690705027752,0.9234466145963776
1.9719518423155993,3,2.0,13.674712207995645,0.9558151489599024
9.678202619458439,0,-3.83,18.5675984675079,0.99
4.199713634395989,1,-4.15,11.756208823776785,0.8965991121965504
0.40034944136561634,1,-3.04,6.414883009861131,0.9323157949615897
7.087087930061518,3,-4.57,8.646789585905381,0.9194142901124503
0.0,2,-3.14,13.237257152593454,0.9474533981540516
8.750178504079145,1,-4.35,19.776667723929606,0.8940758849401794
10.450040866006272,1,-5.0,12.700698746899391,0.9261827152757149
5.512614109470313,3,-2.52,11.499835135565954,0.9354758402395161
6.4501420959728195,3,-0.07,11.217275665061985,0.9475504080820076
7.781693257951843,2,-5.0,16.722877336551363,0.9521850219958823
7.877680268947306,1,1.61,8.918357412758242,0.9118995033467435
12.484100002639623,2,0.48,12.522021281377912,0.8477774363894619
10.075778044048878,2,-5.0,21.142462117170844,0.9719601872581478
14.024335099097938,1,-5.0,13.454728966303078,0.8882354072706259
6.939833962013422,1,-2.23,17.208994954977914,0.9721140226838995
11.091626226401434,2,-5.0,14.046552455033384,0.8567582277288049
9.225282521260485,2,-0.62,18.279291527029613,0.8690657756914548
6.688949880921658,1,-5.0,15.849580440080922,0.8287604784234044
13.537394266706237,2,-5.0,16.198602400719064,0.8315671970191286
10.503454884652573,2,-5.0,17.864992985793492,0.8701987507989485
8.073076084114783,0,-4.36,12.175550236334484,0.9639467607205647
7.140775984451648,3,0.37,21.590870437970604,0.9418664543178942
6.908899055126839,1,-5.0,4.508936602191124,0.9142028383344544
3.909261025169183,3,-1.88,12.076496574504855,0.9527647713938132
4.223272192977774,3,-3.85,8.197376752439602,0.9268046243944028
2.538433375568397,2,-4.39,13.00228648726442,0.9373548518650716
10.290380797956157,2,-1.87,18.164608097043576,0.8848761936946129
7.22999906730866,3,1.37,14.081215994636253,0.9768636320077222
3.33308873697595,2,-5.0,7.902224503017127,0.9210044920259579
8.601295687160999,3,-2.54,10.968527076946994,0.8583681116940104
11.276588142342522,1,-1.45,16.34679205901778,0.964092441823712
6.90436699583759,1,-1.89,17.40511843689245,0.9107865882903419
7.495923340052174,1,0.6,8.459495775758661,0.9396249933799158
7.221422058530277,2,-2.82,18.474411005858304,0.953805460035472
5.344306517320231,2,-4.92,0.08978583703744114,0.9324411512880543
8.957529162358455,1,4.98,13.284697810580425,0.8722670134303709
1.2537219186586084,2,5.47,5.539049895841256,0.9441194974413245
8.033667587782197,3,-2.48,15.610354411734686,0.8997491089644915
5.806602393602586,3,-5.0,19.174867489881667,0.944838220702057
6.097681105605937,1,-4.43,16.24546827988211,0.9340554871204845
6.439458958792661,3,-3.44,8.102923199829878,0.8643525971458467
